event,category,thread_id,n_nodes,depth,duration_min,veracity_normalized,is_rumour_normalized
germanwings-crash-all-rnr-threads,non-rumours,581287723841032192,14,1,5763.0,Unverified,
germanwings-crash-all-rnr-threads,non-rumours,581295422414680065,4,1,4.2,Unverified,
germanwings-crash-all-rnr-threads,non-rumours,581302297579425793,7,1,325.9166666666667,Unverified,
germanwings-crash-all-rnr-threads,non-rumours,581318271321931776,4,1,46.61666666666667,Unverified,
germanwings-crash-all-rnr-threads,non-rumours,581325025569030145,8,1,133.33333333333334,Unverified,
germanwings-crash-all-rnr-threads,non-rumours,581325197661376512,15,1,2892.9166666666665,Unverified,
gurlitt-all-rnr-threads,rumours,536825223061180416,4,1,178.16666666666666,Unverified,
gurlitt-all-rnr-threads,rumours,536826643122503680,17,1,42.25,Unverified,
gurlitt-all-rnr-threads,non-rumours,535450182142672897,5,1,7.833333333333333,Unverified,
gurlitt-all-rnr-threads,non-rumours,535828163402543104,8,1,175.16666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524922507380670464,7,1,24.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524922729485848576,37,1,401.65,Unverified,
ottawashooting-all-rnr-threads,rumours,524923293711998976,24,1,90.1,Unverified,
ottawashooting-all-rnr-threads,rumours,524923341359300608,23,1,371.5,Unverified,
ottawashooting-all-rnr-threads,rumours,524923462398513152,14,1,78.33333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524923480173981696,10,1,94.3,Unverified,
ottawashooting-all-rnr-threads,rumours,524923676484177920,11,1,69.5,Unverified,
ottawashooting-all-rnr-threads,rumours,524923678472286209,9,1,24.73333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524924034124107776,9,1,68.4,Unverified,
ottawashooting-all-rnr-threads,rumours,524924225463668738,19,1,23.15,Unverified,
ottawashooting-all-rnr-threads,rumours,524924346411020288,6,1,13.533333333333331,Unverified,
ottawashooting-all-rnr-threads,rumours,524924619812511746,10,1,1318.8833333333334,False,
ottawashooting-all-rnr-threads,rumours,524925033626738688,8,1,199.66666666666663,Unverified,
ottawashooting-all-rnr-threads,rumours,524925050739490816,12,1,27.683333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524925124303396864,27,1,53.91666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524925215235911680,19,1,63.2,Unverified,
ottawashooting-all-rnr-threads,rumours,524925553489760256,10,1,111.51666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524925730053181440,19,1,491.1333333333333,False,
ottawashooting-all-rnr-threads,rumours,524925987239120897,5,1,50.43333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524926184069808129,9,1,53.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524926235030589440,7,1,79.01666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524926279309860864,24,1,2333.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524926301678096384,3,1,74.6,False,
ottawashooting-all-rnr-threads,rumours,524926445496197120,21,1,348.45,Unverified,
ottawashooting-all-rnr-threads,rumours,524926472432410625,4,1,7.483333333333333,False,
ottawashooting-all-rnr-threads,rumours,524926643325132800,17,1,121.05,False,
ottawashooting-all-rnr-threads,rumours,524927281048080385,43,1,175.6,False,
ottawashooting-all-rnr-threads,rumours,524927288077746176,21,1,129.73333333333332,Unverified,
ottawashooting-all-rnr-threads,rumours,524927356830760961,4,1,100.56666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524927695633666049,11,1,91.08333333333331,Unverified,
ottawashooting-all-rnr-threads,rumours,524928119955013632,11,1,40.98333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524928878075457536,25,1,843.4333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524929106987991040,10,1,266.6,False,
ottawashooting-all-rnr-threads,rumours,524929497205055488,13,1,401.78333333333336,False,
ottawashooting-all-rnr-threads,rumours,524929796862918656,19,1,71.9,Unverified,
ottawashooting-all-rnr-threads,rumours,524929893759737856,45,1,674.25,Unverified,
ottawashooting-all-rnr-threads,rumours,524930293921107969,10,1,12.683333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524930538009006081,15,1,40.46666666666667,False,
ottawashooting-all-rnr-threads,rumours,524930575472136192,8,1,58.5,False,
ottawashooting-all-rnr-threads,rumours,524930671220105216,20,1,2102.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524931019745812480,6,1,2143.616666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524931110279852032,5,1,61.65,Unverified,
ottawashooting-all-rnr-threads,rumours,524931324763992064,8,1,18.58333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524931913426157568,30,1,451.51666666666665,Unverified,
ottawashooting-all-rnr-threads,rumours,524932056560963584,4,1,37.083333333333336,False,
ottawashooting-all-rnr-threads,rumours,524932327907270656,6,1,19.3,Unverified,
ottawashooting-all-rnr-threads,rumours,524932574909857792,10,1,342.3833333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524932792925569024,13,1,46.333333333333336,False,
ottawashooting-all-rnr-threads,rumours,524932935137628160,36,1,2343.85,Unverified,
ottawashooting-all-rnr-threads,rumours,524933380929245184,24,1,132.88333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524933399828369409,8,1,34.016666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524933657493250048,13,1,56.45,Unverified,
ottawashooting-all-rnr-threads,rumours,524934381828603904,10,1,118.21666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524934673760530432,4,1,36.35,Unverified,
ottawashooting-all-rnr-threads,rumours,524934827909210112,4,1,3.983333333333333,False,
ottawashooting-all-rnr-threads,rumours,524934941914968064,23,1,44.5,Unverified,
ottawashooting-all-rnr-threads,rumours,524935085863481344,22,1,29.65,Unverified,
ottawashooting-all-rnr-threads,rumours,524935216134369281,4,1,15.65,Unverified,
ottawashooting-all-rnr-threads,rumours,524935246647926784,5,1,154.23333333333332,Unverified,
ottawashooting-all-rnr-threads,rumours,524935345998422016,12,1,47.81666666666667,False,
ottawashooting-all-rnr-threads,rumours,524935485370929152,20,1,13.366666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524935586025861121,6,1,64.18333333333334,False,
ottawashooting-all-rnr-threads,rumours,524935633463037953,3,1,5.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524935758143324160,5,1,20.916666666666668,False,
ottawashooting-all-rnr-threads,rumours,524935769614331904,16,1,93.55,Unverified,
ottawashooting-all-rnr-threads,rumours,524935791794221057,12,1,203.7,False,
ottawashooting-all-rnr-threads,rumours,524935816603107328,6,1,4.9,Unverified,
ottawashooting-all-rnr-threads,rumours,524936365427806208,20,1,87.3,False,
ottawashooting-all-rnr-threads,rumours,524936793633083394,20,1,1682.8833333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524936872666353664,30,1,117.0,Unverified,
ottawashooting-all-rnr-threads,rumours,524936966492942336,17,1,85.61666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524937204552843268,19,1,37.8,Unverified,
ottawashooting-all-rnr-threads,rumours,524937330923417600,13,1,98.8,False,
ottawashooting-all-rnr-threads,rumours,524937542131793920,7,1,176.41666666666666,False,
ottawashooting-all-rnr-threads,rumours,524937594090844160,18,1,101.96666666666668,False,
ottawashooting-all-rnr-threads,rumours,524937968138878976,21,1,50.91666666666666,False,
ottawashooting-all-rnr-threads,rumours,524938107142283264,11,1,37.73333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524938162900967424,7,1,304.3,Unverified,
ottawashooting-all-rnr-threads,rumours,524938433262006272,8,1,85.58333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524938857180303360,5,1,17.9,Unverified,
ottawashooting-all-rnr-threads,rumours,524939327399559170,3,1,1.9166666666666667,False,
ottawashooting-all-rnr-threads,rumours,524939378552864768,9,1,1820.9333333333332,Unverified,
ottawashooting-all-rnr-threads,rumours,524940014065811456,21,1,104.5,Unverified,
ottawashooting-all-rnr-threads,rumours,524940030109036544,13,1,158.93333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524940077978640384,20,1,47.083333333333336,False,
ottawashooting-all-rnr-threads,rumours,524940659778920448,7,1,634.75,False,
ottawashooting-all-rnr-threads,rumours,524940716733370374,20,1,184.6,False,
ottawashooting-all-rnr-threads,rumours,524941041301225472,13,1,223.9333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524941132237910016,3,1,13.05,Unverified,
ottawashooting-all-rnr-threads,rumours,524941504796962816,31,1,157.36666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524941529928839168,7,1,38.016666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524941720249978880,30,1,67.56666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524941727753568257,11,1,78.66666666666667,False,
ottawashooting-all-rnr-threads,rumours,524942149973188608,20,1,1471.4,Unverified,
ottawashooting-all-rnr-threads,rumours,524942353355005952,8,1,114.76666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524942470472548352,4,1,6.4,Unverified,
ottawashooting-all-rnr-threads,rumours,524942548066791424,5,1,106.43333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524942946765131776,5,1,3.55,Unverified,
ottawashooting-all-rnr-threads,rumours,524943012602716160,17,1,5.983333333333333,False,
ottawashooting-all-rnr-threads,rumours,524943114885427203,3,1,106.86666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524943132409212928,19,1,137.98333333333332,Unverified,
ottawashooting-all-rnr-threads,rumours,524943490887991296,8,1,6.666666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524943504192311296,4,1,26.766666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524943721302089728,20,1,388.9666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524943812339437569,6,1,28.633333333333333,False,
ottawashooting-all-rnr-threads,rumours,524943886553468929,17,1,156.91666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524944399890124801,23,1,111.88333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524944544681705472,10,1,180.3,False,
ottawashooting-all-rnr-threads,rumours,524944569528750080,18,1,93.95,False,
ottawashooting-all-rnr-threads,rumours,524944637489086464,7,1,103.95,False,
ottawashooting-all-rnr-threads,rumours,524944881941495809,23,1,2004.5833333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524945170777645059,13,1,279.6666666666667,False,
ottawashooting-all-rnr-threads,rumours,524945197705461763,20,1,627.7333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524945665827545089,8,1,718.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524945676443340800,7,1,534.9166666666666,False,
ottawashooting-all-rnr-threads,rumours,524945684966166528,11,1,1937.8,False,
ottawashooting-all-rnr-threads,rumours,524945879455653889,18,1,152.08333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524946179390701568,13,1,34.15,Unverified,
ottawashooting-all-rnr-threads,rumours,524946336190586880,10,1,319.15,False,
ottawashooting-all-rnr-threads,rumours,524946609453678593,21,1,87.01666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524946921547628545,30,1,42.25,Unverified,
ottawashooting-all-rnr-threads,rumours,524947149134774272,3,1,86.28333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524947196131966976,19,1,770.7833333333333,False,
ottawashooting-all-rnr-threads,rumours,524947416869388288,4,1,36.48333333333333,False,
ottawashooting-all-rnr-threads,rumours,524947424482435073,19,1,111.66666666666669,Unverified,
ottawashooting-all-rnr-threads,rumours,524947502903345153,4,1,284.9,Unverified,
ottawashooting-all-rnr-threads,rumours,524947674164760577,21,1,66.86666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524947744809418752,5,1,354.26666666666665,False,
ottawashooting-all-rnr-threads,rumours,524947867975561216,18,1,120.95,False,
ottawashooting-all-rnr-threads,rumours,524947870735429632,7,1,29.83333333333333,False,
ottawashooting-all-rnr-threads,rumours,524947964620701696,12,1,51.63333333333333,False,
ottawashooting-all-rnr-threads,rumours,524947971679744000,9,1,141.38333333333333,False,
ottawashooting-all-rnr-threads,rumours,524948206023880704,25,1,205.01666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524948264148160513,11,1,128.0,Unverified,
ottawashooting-all-rnr-threads,rumours,524948264886759424,9,1,122.66666666666669,Unverified,
ottawashooting-all-rnr-threads,rumours,524948268355051520,4,1,14.116666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524948554344054785,5,1,6.15,False,
ottawashooting-all-rnr-threads,rumours,524948703850029056,4,1,8.116666666666667,False,
ottawashooting-all-rnr-threads,rumours,524948866773184512,4,1,452.81666666666666,False,
ottawashooting-all-rnr-threads,rumours,524948941956448257,9,1,146.86666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524949021744713728,5,1,8.416666666666666,False,
ottawashooting-all-rnr-threads,rumours,524949026064850944,8,1,1349.5,False,
ottawashooting-all-rnr-threads,rumours,524949069945634816,13,1,101.96666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524949073154301952,11,1,28.65,False,
ottawashooting-all-rnr-threads,rumours,524949306101743616,8,1,25.316666666666663,False,
ottawashooting-all-rnr-threads,rumours,524949339131904000,75,1,1980.45,Unverified,
ottawashooting-all-rnr-threads,rumours,524949439367380993,4,1,6.733333333333333,False,
ottawashooting-all-rnr-threads,rumours,524949443607412737,5,1,29.8,False,
ottawashooting-all-rnr-threads,rumours,524949526487265280,20,1,18.116666666666667,False,
ottawashooting-all-rnr-threads,rumours,524949628689461249,10,1,213.58333333333331,False,
ottawashooting-all-rnr-threads,rumours,524949733983657984,6,1,58.266666666666666,False,
ottawashooting-all-rnr-threads,rumours,524949828711620608,13,1,38.15,False,
ottawashooting-all-rnr-threads,rumours,524949837729787905,4,1,4.033333333333333,False,
ottawashooting-all-rnr-threads,rumours,524949887591653376,13,1,1732.9333333333334,False,
ottawashooting-all-rnr-threads,rumours,524950264303075328,5,1,33.31666666666667,False,
ottawashooting-all-rnr-threads,rumours,524950404283772930,20,1,53.65,Unverified,
ottawashooting-all-rnr-threads,rumours,524950584349454337,8,1,23.78333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524950887119482882,16,1,182.25,False,
ottawashooting-all-rnr-threads,rumours,524950899899113473,11,1,216.96666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524951314556796929,20,1,32.233333333333334,False,
ottawashooting-all-rnr-threads,rumours,524951419175309312,8,1,18.883333333333333,False,
ottawashooting-all-rnr-threads,rumours,524951585231994880,19,1,290.2333333333333,False,
ottawashooting-all-rnr-threads,rumours,524951625556066304,16,1,157.13333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524951711941922818,17,1,37.1,False,
ottawashooting-all-rnr-threads,rumours,524951893467234304,7,1,23.466666666666665,Unverified,
ottawashooting-all-rnr-threads,rumours,524952341561491459,13,1,58.61666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524952437137092608,20,1,7.75,Unverified,
ottawashooting-all-rnr-threads,rumours,524952883343925249,22,1,322.7333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524952995034042368,13,1,46.21666666666667,False,
ottawashooting-all-rnr-threads,rumours,524953017389707264,36,1,258.18333333333334,False,
ottawashooting-all-rnr-threads,rumours,524953110285152256,12,1,166.83333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524953391634866176,8,1,89.08333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524953604717686784,20,1,122.23333333333332,False,
ottawashooting-all-rnr-threads,rumours,524953840127574016,19,1,12.45,False,
ottawashooting-all-rnr-threads,rumours,524953918166794240,8,1,94.05,False,
ottawashooting-all-rnr-threads,rumours,524954028287877121,8,1,86.13333333333334,False,
ottawashooting-all-rnr-threads,rumours,524954586696933377,17,1,190.78333333333333,False,
ottawashooting-all-rnr-threads,rumours,524954623145431041,5,1,399.7166666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524954630279925760,15,1,201.06666666666663,Unverified,
ottawashooting-all-rnr-threads,rumours,524954833648771072,13,1,114.58333333333331,False,
ottawashooting-all-rnr-threads,rumours,524955159840182272,12,1,177.4,False,
ottawashooting-all-rnr-threads,rumours,524955304199352320,3,1,217.9333333333333,False,
ottawashooting-all-rnr-threads,rumours,524955557686284288,4,1,7.616666666666666,False,
ottawashooting-all-rnr-threads,rumours,524955620538343426,15,1,78.98333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524956129017995264,34,1,93.46666666666668,False,
ottawashooting-all-rnr-threads,rumours,524956294395224064,28,1,145.83333333333334,False,
ottawashooting-all-rnr-threads,rumours,524956372199555072,9,1,90.98333333333332,False,
ottawashooting-all-rnr-threads,rumours,524956383318650880,20,1,33.11666666666667,False,
ottawashooting-all-rnr-threads,rumours,524957429889777665,15,1,961.0166666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524957517294886912,19,1,39.0,False,
ottawashooting-all-rnr-threads,rumours,524957566502445056,9,1,21.35,False,
ottawashooting-all-rnr-threads,rumours,524957647653863424,6,1,412.6166666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524957752138149888,38,1,48.96666666666667,False,
ottawashooting-all-rnr-threads,rumours,524958128392376320,14,1,230.55,False,
ottawashooting-all-rnr-threads,rumours,524958227768020992,7,1,146.61666666666667,False,
ottawashooting-all-rnr-threads,rumours,524958599433691136,10,1,123.96666666666668,False,
ottawashooting-all-rnr-threads,rumours,524958743000125440,3,1,15.933333333333334,False,
ottawashooting-all-rnr-threads,rumours,524959027516932096,19,1,327.25,False,
ottawashooting-all-rnr-threads,rumours,524959332656349187,9,1,205.1833333333333,False,
ottawashooting-all-rnr-threads,rumours,524959630158725120,25,1,1526.7,False,
ottawashooting-all-rnr-threads,rumours,524959809402331137,20,1,103.18333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524959836778536961,5,1,53.43333333333333,False,
ottawashooting-all-rnr-threads,rumours,524960247518330881,16,1,410.48333333333335,Unverified,
ottawashooting-all-rnr-threads,rumours,524961362448240642,4,1,46.35,False,
ottawashooting-all-rnr-threads,rumours,524961408740380672,4,1,114.98333333333332,Unverified,
ottawashooting-all-rnr-threads,rumours,524961659685588995,5,1,49.81666666666667,False,
ottawashooting-all-rnr-threads,rumours,524961721744900097,24,1,1123.7833333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524961908903149568,6,1,182.91666666666663,False,
ottawashooting-all-rnr-threads,rumours,524962072262881280,22,1,40.11666666666667,False,
ottawashooting-all-rnr-threads,rumours,524962142563610625,6,1,51.53333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524962199543230464,20,1,56.68333333333333,False,
ottawashooting-all-rnr-threads,rumours,524962748237889536,21,1,30.08333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524964223185850368,4,1,48.766666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524964564018790400,18,1,124.76666666666668,False,
ottawashooting-all-rnr-threads,rumours,524964929083023360,19,1,109.13333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524964948683005952,46,1,256.68333333333334,False,
ottawashooting-all-rnr-threads,rumours,524964989975937024,6,1,478.7,False,
ottawashooting-all-rnr-threads,rumours,524965165759221760,21,1,18.5,Unverified,
ottawashooting-all-rnr-threads,rumours,524965406377664512,13,1,745.4833333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524965723672961024,20,1,64.96666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524965775036387329,5,1,196.71666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524965786059026432,7,1,12.816666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524966392702189569,6,1,26.916666666666668,False,
ottawashooting-all-rnr-threads,rumours,524966582544781313,17,1,64.9,Unverified,
ottawashooting-all-rnr-threads,rumours,524966770428243968,5,1,7.15,Unverified,
ottawashooting-all-rnr-threads,rumours,524966904885428226,7,1,40.46666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524967298604359684,10,1,376.0,Unverified,
ottawashooting-all-rnr-threads,rumours,524967376719466496,19,1,4.666666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524967620588896256,19,1,26.78333333333333,False,
ottawashooting-all-rnr-threads,rumours,524968205690089472,15,1,65.61666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524968337747767298,7,1,7.516666666666667,False,
ottawashooting-all-rnr-threads,rumours,524969137660231680,5,1,131.01666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524969144832491520,18,1,45.3,Unverified,
ottawashooting-all-rnr-threads,rumours,524969201102901248,18,1,85.01666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524969483317026816,29,1,145.16666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524969501704855552,24,1,61.55,Unverified,
ottawashooting-all-rnr-threads,rumours,524969679790817280,10,1,105.28333333333332,False,
ottawashooting-all-rnr-threads,rumours,524969878823137280,3,1,3.783333333333333,False,
ottawashooting-all-rnr-threads,rumours,524969963850051584,14,1,766.6333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524970097711267841,16,1,24.166666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524970731202166784,9,1,23.416666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524970851675176960,10,1,1242.1166666666666,False,
ottawashooting-all-rnr-threads,rumours,524970966842376192,19,1,514.35,Unverified,
ottawashooting-all-rnr-threads,rumours,524971124845985792,11,1,385.35,Unverified,
ottawashooting-all-rnr-threads,rumours,524971492820647936,25,1,42.833333333333336,Unverified,
ottawashooting-all-rnr-threads,rumours,524972166006464512,4,1,46.8,Unverified,
ottawashooting-all-rnr-threads,rumours,524972277406773248,11,1,823.8166666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524972443308683264,12,1,95.96666666666668,False,
ottawashooting-all-rnr-threads,rumours,524973811092193280,5,1,6.0,Unverified,
ottawashooting-all-rnr-threads,rumours,524974106308251648,20,1,22.4,Unverified,
ottawashooting-all-rnr-threads,rumours,524974318087061504,19,1,16.016666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524974456851410944,5,1,498.4666666666666,False,
ottawashooting-all-rnr-threads,rumours,524974779540197376,20,1,92.41666666666669,Unverified,
ottawashooting-all-rnr-threads,rumours,524974885362479104,18,1,94.78333333333332,Unverified,
ottawashooting-all-rnr-threads,rumours,524974975623892992,6,1,15.433333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524975093966209025,13,1,34.18333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524975142641086465,14,1,78.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524975552638504960,11,1,414.8,Unverified,
ottawashooting-all-rnr-threads,rumours,524975642379816960,3,1,22.7,Unverified,
ottawashooting-all-rnr-threads,rumours,524975705206304769,24,1,11.633333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524975847846203393,6,1,5.116666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524976486902951936,9,1,33.016666666666666,False,
ottawashooting-all-rnr-threads,rumours,524976526891417600,21,1,11.416666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524976773671292928,4,1,59.85,Unverified,
ottawashooting-all-rnr-threads,rumours,524976929703997441,19,1,210.05,False,
ottawashooting-all-rnr-threads,rumours,524976963862429697,20,1,179.55,Unverified,
ottawashooting-all-rnr-threads,rumours,524976980799000578,12,1,75.93333333333334,False,
ottawashooting-all-rnr-threads,rumours,524977321430630400,7,1,77.11666666666666,False,
ottawashooting-all-rnr-threads,rumours,524977651476623360,16,1,104.25,Unverified,
ottawashooting-all-rnr-threads,rumours,524977669902172160,4,1,116.05,Unverified,
ottawashooting-all-rnr-threads,rumours,524978172110987264,4,1,17.65,Unverified,
ottawashooting-all-rnr-threads,rumours,524978526974668800,9,1,171.61666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524979133366165504,11,1,32.916666666666664,Unverified,
ottawashooting-all-rnr-threads,rumours,524979668282519552,16,1,152.5,False,
ottawashooting-all-rnr-threads,rumours,524979946218061824,4,1,97.8,Unverified,
ottawashooting-all-rnr-threads,rumours,524980219749597185,20,1,526.0,Unverified,
ottawashooting-all-rnr-threads,rumours,524980504324358144,18,1,106.2,Unverified,
ottawashooting-all-rnr-threads,rumours,524980744658382848,10,1,250.7333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524981223291383809,10,1,27.916666666666668,False,
ottawashooting-all-rnr-threads,rumours,524981436252950528,8,1,2275.35,False,
ottawashooting-all-rnr-threads,rumours,524981513637888000,15,1,3301.5666666666666,False,
ottawashooting-all-rnr-threads,rumours,524981557770350592,20,1,98.83333333333331,False,
ottawashooting-all-rnr-threads,rumours,524981689781870593,16,1,1987.7333333333331,Unverified,
ottawashooting-all-rnr-threads,rumours,524981945131102211,6,1,58.06666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524982066564567040,28,1,66.48333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524982531075371008,3,1,16.433333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524982699220803586,12,1,58.85,Unverified,
ottawashooting-all-rnr-threads,rumours,524983050187579393,12,1,88.06666666666666,False,
ottawashooting-all-rnr-threads,rumours,524983146266505216,4,1,134.76666666666668,Unverified,
ottawashooting-all-rnr-threads,rumours,524983325275197440,4,1,30.2,Unverified,
ottawashooting-all-rnr-threads,rumours,524983366261936130,20,1,1733.8166666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524983403775799297,4,1,126.18333333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524983581983375360,19,1,290.6333333333333,False,
ottawashooting-all-rnr-threads,rumours,524984773211860994,39,1,106.86666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524985325190656000,8,1,283.8333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,524985687704338432,21,1,429.48333333333335,False,
ottawashooting-all-rnr-threads,rumours,524987107081977856,15,1,535.2,Unverified,
ottawashooting-all-rnr-threads,rumours,524987184836005889,3,1,16.116666666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524987432656453632,29,1,121.58333333333331,Unverified,
ottawashooting-all-rnr-threads,rumours,524987851046658048,28,1,1196.1166666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524987990524047361,4,1,149.81666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524988712367955970,28,1,70.55,Unverified,
ottawashooting-all-rnr-threads,rumours,524989654995849216,7,1,59.6,Unverified,
ottawashooting-all-rnr-threads,rumours,524990163446140928,6,1,54.3,False,
ottawashooting-all-rnr-threads,rumours,524990180034609152,19,1,601.3,Unverified,
ottawashooting-all-rnr-threads,rumours,524991067675189250,26,1,1807.2166666666667,Unverified,
ottawashooting-all-rnr-threads,rumours,524991576163250176,10,1,8.983333333333333,False,
ottawashooting-all-rnr-threads,rumours,524991844292521984,12,1,121.06666666666666,False,
ottawashooting-all-rnr-threads,rumours,524993533212897281,7,1,151.91666666666666,False,
ottawashooting-all-rnr-threads,rumours,524994747883323392,4,1,120.61666666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524995771587108864,7,1,1205.3833333333334,Unverified,
ottawashooting-all-rnr-threads,rumours,524996383120818176,8,1,1613.3166666666666,Unverified,
ottawashooting-all-rnr-threads,rumours,524998906799988736,4,1,32.53333333333333,Unverified,
ottawashooting-all-rnr-threads,rumours,525001895631654912,23,1,64.4,Unverified,
ottawashooting-all-rnr-threads,rumours,525002243100401664,13,1,66.11666666666666,False,
ottawashooting-all-rnr-threads,rumours,525003468659228672,26,1,466.15,False,
ottawashooting-all-rnr-threads,rumours,525005886272843776,15,1,235.2,Unverified,
