event,category,thread_id,is_rumour,veracity,n_nodes,depth,duration_min
ferguson-all-rnr-threads,non-rumours,500409565473943553,nonrumour,,1,1,0.0
ferguson-all-rnr-threads,non-rumours,500411055315910656,nonrumour,,13,1,1183.1333333333334
ferguson-all-rnr-threads,non-rumours,500411513727750148,nonrumour,,11,1,6136.033333333334
ferguson-all-rnr-threads,non-rumours,500413012822745090,nonrumour,,1,1,0.0
ferguson-all-rnr-threads,non-rumours,500413489882484736,nonrumour,,11,1,10002.783333333333
ferguson-all-rnr-threads,non-rumours,500413956230365185,nonrumour,,19,1,271.4166666666667
ferguson-all-rnr-threads,non-rumours,500416861016580096,nonrumour,,1,1,0.0
ferguson-all-rnr-threads,non-rumours,500419556629041152,nonrumour,,19,1,76.11666666666666
ferguson-all-rnr-threads,non-rumours,500420356621213696,nonrumour,,54,1,1333.5166666666667
ferguson-all-rnr-threads,non-rumours,500420906670256128,nonrumour,,13,1,942.4833333333333
ferguson-all-rnr-threads,non-rumours,500421515678978049,nonrumour,,1,1,0.0
ferguson-all-rnr-threads,non-rumours,500422447623966721,nonrumour,,1,1,0.0
ferguson-all-rnr-threads,non-rumours,500426437392732161,nonrumour,,4,1,380.55
ferguson-all-rnr-threads,non-rumours,500426667446513666,nonrumour,,28,1,1025.9833333333333
ferguson-all-rnr-threads,non-rumours,500427783848615936,nonrumour,,47,1,346.3
ferguson-all-rnr-threads,non-rumours,500429525558505473,nonrumour,,37,1,173.91666666666666
ferguson-all-rnr-threads,non-rumours,500430445830365184,nonrumour,,14,1,8509.266666666666
ferguson-all-rnr-threads,non-rumours,500430673099104256,nonrumour,,61,1,1456.3166666666666
ferguson-all-rnr-threads,non-rumours,500431179925823489,nonrumour,,60,1,14657.716666666667
germanwings-crash-all-rnr-threads,rumours,580317556516483072,rumour,False,8,1,9.833333333333334
germanwings-crash-all-rnr-threads,rumours,580317998147325952,rumour,False,3,1,3.0166666666666666
germanwings-crash-all-rnr-threads,rumours,580318020192571392,rumour,,2,1,74.6
germanwings-crash-all-rnr-threads,rumours,580318210609696769,rumour,,2,1,3.216666666666667
germanwings-crash-all-rnr-threads,rumours,580318669483413504,rumour,,5,1,405.6
germanwings-crash-all-rnr-threads,rumours,580318717860532224,rumour,False,2,1,70.45
germanwings-crash-all-rnr-threads,rumours,580318938996740096,rumour,False,5,1,68.85
germanwings-crash-all-rnr-threads,rumours,580319005703069696,rumour,,3,1,68.38333333333334
germanwings-crash-all-rnr-threads,rumours,580319078155468800,rumour,,33,1,362.4166666666667
germanwings-crash-all-rnr-threads,rumours,580319116302647297,rumour,False,21,1,59.916666666666664
germanwings-crash-all-rnr-threads,rumours,580319184652890113,rumour,False,10,1,154.75
germanwings-crash-all-rnr-threads,rumours,580319206400475136,rumour,,5,1,11.866666666666667
germanwings-crash-all-rnr-threads,rumours,580319458004193280,rumour,,2,1,19.433333333333334
germanwings-crash-all-rnr-threads,rumours,580319651399385088,rumour,,31,1,537.2666666666667
germanwings-crash-all-rnr-threads,rumours,580319856496644096,rumour,,4,1,80.58333333333333
germanwings-crash-all-rnr-threads,rumours,580319968484421633,rumour,,3,1,112.73333333333333
germanwings-crash-all-rnr-threads,rumours,580319999887347712,rumour,False,33,1,681.6666666666666
germanwings-crash-all-rnr-threads,rumours,580320161082830848,rumour,False,5,1,70.28333333333333
germanwings-crash-all-rnr-threads,rumours,580320242020290560,rumour,False,3,1,5.066666666666666
germanwings-crash-all-rnr-threads,rumours,580320267777511425,rumour,False,24,1,16.8
germanwings-crash-all-rnr-threads,rumours,580320329203093504,rumour,False,4,1,5.183333333333334
germanwings-crash-all-rnr-threads,rumours,580320563891019776,rumour,,9,1,62.516666666666666
germanwings-crash-all-rnr-threads,rumours,580320612155060224,rumour,False,77,1,3231.6833333333334
germanwings-crash-all-rnr-threads,rumours,580320645906632704,rumour,False,23,1,1474.6833333333334
germanwings-crash-all-rnr-threads,rumours,580320684305416192,rumour,False,5,1,294.51666666666665
germanwings-crash-all-rnr-threads,rumours,580320745974288384,rumour,,35,1,49.43333333333333
germanwings-crash-all-rnr-threads,rumours,580320825351471104,rumour,False,11,1,613.2666666666667
germanwings-crash-all-rnr-threads,rumours,580320856561209344,rumour,,2,1,57.15
germanwings-crash-all-rnr-threads,rumours,580320856905269248,rumour,,3,1,9.7
germanwings-crash-all-rnr-threads,rumours,580320890086383616,rumour,,30,1,131.23333333333332
germanwings-crash-all-rnr-threads,rumours,580320893668364288,rumour,False,6,1,19.333333333333332
germanwings-crash-all-rnr-threads,rumours,580320945740480512,rumour,,9,1,139.8
germanwings-crash-all-rnr-threads,rumours,580320964875014145,rumour,,15,1,2974.616666666667
germanwings-crash-all-rnr-threads,rumours,580320995266936832,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580321156508577792,rumour,False,3,1,70.63333333333334
germanwings-crash-all-rnr-threads,rumours,580321169271877632,rumour,False,2,1,3.35
germanwings-crash-all-rnr-threads,rumours,580321317527879680,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580321327845765120,rumour,False,2,1,327.05
germanwings-crash-all-rnr-threads,rumours,580321350750990336,rumour,,2,1,231.6
germanwings-crash-all-rnr-threads,rumours,580321372703985664,rumour,False,5,1,25.6
germanwings-crash-all-rnr-threads,rumours,580321844089212928,rumour,False,19,1,2265.25
germanwings-crash-all-rnr-threads,rumours,580321925265788928,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580321948070240256,rumour,,34,1,2989.65
germanwings-crash-all-rnr-threads,rumours,580322005280493568,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580322066374721537,rumour,False,8,1,288.23333333333335
germanwings-crash-all-rnr-threads,rumours,580322346508124160,rumour,,14,1,2265.35
germanwings-crash-all-rnr-threads,rumours,580322349569994752,rumour,,2,1,40.766666666666666
germanwings-crash-all-rnr-threads,rumours,580322453928431617,rumour,False,3,1,3564.766666666667
germanwings-crash-all-rnr-threads,rumours,580322782392762368,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580322927679279105,rumour,,21,1,1859.0166666666667
germanwings-crash-all-rnr-threads,rumours,580323060533764097,rumour,,3,1,3.466666666666667
germanwings-crash-all-rnr-threads,rumours,580323165068509184,rumour,False,10,1,70.21666666666667
germanwings-crash-all-rnr-threads,rumours,580323315614543873,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580323456996282369,rumour,False,2,1,1154.5166666666667
germanwings-crash-all-rnr-threads,rumours,580323815261016064,rumour,False,4,1,170.15
germanwings-crash-all-rnr-threads,rumours,580324027715063808,rumour,,4,1,83.11666666666666
germanwings-crash-all-rnr-threads,rumours,580324697415360512,rumour,,2,1,3.15
germanwings-crash-all-rnr-threads,rumours,580324721381740544,rumour,False,4,1,79.9
germanwings-crash-all-rnr-threads,rumours,580324985148932097,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580325043705667586,rumour,False,5,1,55.11666666666667
germanwings-crash-all-rnr-threads,rumours,580325090367315968,rumour,False,53,1,3475.266666666667
germanwings-crash-all-rnr-threads,rumours,580325235653799936,rumour,False,7,1,161.78333333333333
germanwings-crash-all-rnr-threads,rumours,580325458870460416,rumour,,9,1,24.483333333333334
germanwings-crash-all-rnr-threads,rumours,580325714567806976,rumour,,4,1,59.9
germanwings-crash-all-rnr-threads,rumours,580325799078793216,rumour,,38,1,491.28333333333336
germanwings-crash-all-rnr-threads,rumours,580326012749221890,rumour,,13,1,2243.1833333333334
germanwings-crash-all-rnr-threads,rumours,580326045238333441,rumour,,3,1,4.3
germanwings-crash-all-rnr-threads,rumours,580326073776357376,rumour,,6,1,27.266666666666666
germanwings-crash-all-rnr-threads,rumours,580326111311171584,rumour,,9,1,255.6
germanwings-crash-all-rnr-threads,rumours,580326222107951104,rumour,False,12,1,12060.133333333333
germanwings-crash-all-rnr-threads,rumours,580326398620934144,rumour,,23,1,274.55
germanwings-crash-all-rnr-threads,rumours,580326473803767808,rumour,False,2,1,289.4
germanwings-crash-all-rnr-threads,rumours,580326762673901568,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580326807704088576,rumour,False,22,1,407.8666666666667
germanwings-crash-all-rnr-threads,rumours,580326871302316033,rumour,,3,1,66.61666666666666
germanwings-crash-all-rnr-threads,rumours,580327197921120256,rumour,False,3,1,26.05
germanwings-crash-all-rnr-threads,rumours,580327336505176064,rumour,,16,1,205.7
germanwings-crash-all-rnr-threads,rumours,580327626419482624,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580327692765151232,rumour,False,4,1,368.95
germanwings-crash-all-rnr-threads,rumours,580327924978569216,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580328617713897472,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580328783619579904,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580329455173967872,rumour,False,3,1,7141.45
germanwings-crash-all-rnr-threads,rumours,580329560350183424,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580329875891974145,rumour,,2,1,16.983333333333334
germanwings-crash-all-rnr-threads,rumours,580329886532968448,rumour,False,2,1,68.11666666666666
germanwings-crash-all-rnr-threads,rumours,580330302251393024,rumour,False,2,1,6.866666666666666
germanwings-crash-all-rnr-threads,rumours,580330369603366913,rumour,False,2,1,12.783333333333333
germanwings-crash-all-rnr-threads,rumours,580330721719508992,rumour,False,4,1,279.18333333333334
germanwings-crash-all-rnr-threads,rumours,580330740086243328,rumour,,6,1,83.66666666666667
germanwings-crash-all-rnr-threads,rumours,580331000573476865,rumour,False,3,1,128.06666666666666
germanwings-crash-all-rnr-threads,rumours,580331453889708032,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580331561398108160,rumour,False,15,1,154.88333333333333
germanwings-crash-all-rnr-threads,rumours,580332109782466561,rumour,,10,1,102.66666666666667
germanwings-crash-all-rnr-threads,rumours,580332485030125568,rumour,False,2,1,15.15
germanwings-crash-all-rnr-threads,rumours,580333028624457728,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580333763512705025,rumour,False,25,1,1873.8
germanwings-crash-all-rnr-threads,rumours,580333904126742528,rumour,False,19,1,52.25
germanwings-crash-all-rnr-threads,rumours,580333906597167104,rumour,False,2,1,6.233333333333333
germanwings-crash-all-rnr-threads,rumours,580333909008871424,rumour,,5,1,604.9
germanwings-crash-all-rnr-threads,rumours,580334678340558849,rumour,,26,1,1046.5666666666666
germanwings-crash-all-rnr-threads,rumours,580335398683058176,rumour,,7,1,91.16666666666667
germanwings-crash-all-rnr-threads,rumours,580335545265627136,rumour,False,2,1,0.8
germanwings-crash-all-rnr-threads,rumours,580336766663540736,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580336849534648320,rumour,False,2,1,48.833333333333336
germanwings-crash-all-rnr-threads,rumours,580338165824667649,rumour,False,2,1,13.883333333333333
germanwings-crash-all-rnr-threads,rumours,580338546856235009,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580339547269144576,rumour,False,15,1,211.66666666666666
germanwings-crash-all-rnr-threads,rumours,580339825649291264,rumour,False,11,1,310.46666666666664
germanwings-crash-all-rnr-threads,rumours,580340476949086208,rumour,False,20,1,1331.3666666666666
germanwings-crash-all-rnr-threads,rumours,580342519516512256,rumour,,28,1,1308.6666666666667
germanwings-crash-all-rnr-threads,rumours,580344171019542528,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580346142183002113,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580346392431968257,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580346992074842112,rumour,,11,1,328.15
germanwings-crash-all-rnr-threads,rumours,580347068457308160,rumour,,3,1,68.98333333333333
germanwings-crash-all-rnr-threads,rumours,580347290633838592,rumour,False,3,1,1612.7166666666667
germanwings-crash-all-rnr-threads,rumours,580347360959717376,rumour,,3,1,170.68333333333334
germanwings-crash-all-rnr-threads,rumours,580347361039413248,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580347364562587649,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580347464907153408,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580347961256837120,rumour,,4,1,195.8
germanwings-crash-all-rnr-threads,rumours,580348081100734464,rumour,,24,1,294.81666666666666
germanwings-crash-all-rnr-threads,rumours,580348878370828288,rumour,False,12,1,584.7833333333333
germanwings-crash-all-rnr-threads,rumours,580349424058175489,rumour,,12,1,134.08333333333334
germanwings-crash-all-rnr-threads,rumours,580350000074457088,rumour,,6,1,509.7
germanwings-crash-all-rnr-threads,rumours,580350166005248000,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580350426278719488,rumour,False,19,1,166.36666666666667
germanwings-crash-all-rnr-threads,rumours,580352273001410560,rumour,False,33,1,80.33333333333333
germanwings-crash-all-rnr-threads,rumours,580352532167311362,rumour,False,10,1,413.31666666666666
germanwings-crash-all-rnr-threads,rumours,580352540316946432,rumour,False,5,1,13.966666666666667
germanwings-crash-all-rnr-threads,rumours,580353449721655296,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580353540725452800,rumour,,8,1,449.25
germanwings-crash-all-rnr-threads,rumours,580356429615337472,rumour,False,4,1,15.85
germanwings-crash-all-rnr-threads,rumours,580357537083576321,rumour,,6,1,265.81666666666666
germanwings-crash-all-rnr-threads,rumours,580357700791468032,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580360165540642816,rumour,False,3,1,7.116666666666666
germanwings-crash-all-rnr-threads,rumours,580364138020507649,rumour,False,12,1,122.9
germanwings-crash-all-rnr-threads,rumours,580364236330762240,rumour,False,2,1,3.0166666666666666
germanwings-crash-all-rnr-threads,rumours,580364656608428032,rumour,False,9,1,195.31666666666666
germanwings-crash-all-rnr-threads,rumours,580364973664309248,rumour,False,11,1,26.116666666666667
germanwings-crash-all-rnr-threads,rumours,580365368805486592,rumour,False,21,1,46.46666666666667
germanwings-crash-all-rnr-threads,rumours,580366761398239232,rumour,,4,1,494.71666666666664
germanwings-crash-all-rnr-threads,rumours,580368137796743168,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580368417556992000,rumour,False,12,1,848.2333333333333
germanwings-crash-all-rnr-threads,rumours,580369978546917376,rumour,,7,1,147.6
germanwings-crash-all-rnr-threads,rumours,580370249712697344,rumour,,7,1,35.5
germanwings-crash-all-rnr-threads,rumours,580370275121938432,rumour,,19,1,363.31666666666666
germanwings-crash-all-rnr-threads,rumours,580371845997682688,rumour,,3,1,12.916666666666666
germanwings-crash-all-rnr-threads,rumours,580371847335821312,rumour,,21,1,13.116666666666667
germanwings-crash-all-rnr-threads,rumours,580372127125131264,rumour,False,4,1,18.066666666666666
germanwings-crash-all-rnr-threads,rumours,580372806178881537,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580377478184755201,rumour,False,5,1,80.11666666666666
germanwings-crash-all-rnr-threads,rumours,580379486732066817,rumour,False,6,1,3264.3166666666666
germanwings-crash-all-rnr-threads,rumours,580387098039046145,rumour,,7,1,248.81666666666666
germanwings-crash-all-rnr-threads,rumours,580697361799876608,rumour,False,20,1,15.433333333333334
germanwings-crash-all-rnr-threads,rumours,580699430690656256,rumour,False,2,1,4.133333333333334
germanwings-crash-all-rnr-threads,rumours,580699825030754304,rumour,False,8,1,145.51666666666668
germanwings-crash-all-rnr-threads,rumours,580706841769820160,rumour,False,3,1,134.46666666666667
germanwings-crash-all-rnr-threads,rumours,580882121222434816,rumour,,17,1,468.1
germanwings-crash-all-rnr-threads,rumours,580882302621843456,rumour,,5,1,64.8
germanwings-crash-all-rnr-threads,rumours,580882341880446977,rumour,,6,1,287.3
germanwings-crash-all-rnr-threads,rumours,580882417117958144,rumour,,15,1,121.68333333333334
germanwings-crash-all-rnr-threads,rumours,580882674413375488,rumour,,15,1,29.016666666666666
germanwings-crash-all-rnr-threads,rumours,580882701063979008,rumour,,23,1,118.21666666666667
germanwings-crash-all-rnr-threads,rumours,580883510103281665,rumour,,3,1,68.63333333333334
germanwings-crash-all-rnr-threads,rumours,580883727624065024,rumour,,8,1,128.06666666666666
germanwings-crash-all-rnr-threads,rumours,580883793709547521,rumour,,18,1,474.8333333333333
germanwings-crash-all-rnr-threads,rumours,580883864521818112,rumour,,3,1,13.116666666666667
germanwings-crash-all-rnr-threads,rumours,580884417343815680,rumour,,5,1,109.9
germanwings-crash-all-rnr-threads,rumours,580884605097664512,rumour,,5,1,100.98333333333333
germanwings-crash-all-rnr-threads,rumours,580885187837325312,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580885455257882624,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,580885624883904512,rumour,,5,1,695.8833333333333
germanwings-crash-all-rnr-threads,rumours,581047170637381632,rumour,,4,1,28.016666666666666
germanwings-crash-all-rnr-threads,rumours,581061237783556096,rumour,,3,1,5.866666666666666
germanwings-crash-all-rnr-threads,rumours,581061272856326145,rumour,,8,1,86.23333333333333
germanwings-crash-all-rnr-threads,rumours,581061914001821696,rumour,,2,1,4.566666666666666
germanwings-crash-all-rnr-threads,rumours,581062604988162048,rumour,,2,1,26.533333333333335
germanwings-crash-all-rnr-threads,rumours,581063145256538112,rumour,,16,1,4144.066666666667
germanwings-crash-all-rnr-threads,rumours,581063377226637312,rumour,,3,1,27.833333333333332
germanwings-crash-all-rnr-threads,rumours,581063730319925248,rumour,,19,1,109.71666666666667
germanwings-crash-all-rnr-threads,rumours,581063753837481984,rumour,,29,1,3049.6
germanwings-crash-all-rnr-threads,rumours,581063816882065408,rumour,,3,1,33.666666666666664
germanwings-crash-all-rnr-threads,rumours,581063906682114048,rumour,,24,1,217.76666666666668
germanwings-crash-all-rnr-threads,rumours,581063928953876480,rumour,,22,1,19.716666666666665
germanwings-crash-all-rnr-threads,rumours,581063957684850688,rumour,,2,1,0.9333333333333333
germanwings-crash-all-rnr-threads,rumours,581064144394285056,rumour,,7,1,6.25
germanwings-crash-all-rnr-threads,rumours,581064157870555136,rumour,,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,581066887200694272,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,581107798932631552,rumour,False,19,1,1054.0333333333333
germanwings-crash-all-rnr-threads,rumours,581132461960249344,rumour,False,37,1,343.53333333333336
germanwings-crash-all-rnr-threads,rumours,581153923987206146,rumour,False,24,1,3026.266666666667
germanwings-crash-all-rnr-threads,rumours,581183387848859648,rumour,False,9,1,35.166666666666664
germanwings-crash-all-rnr-threads,rumours,581252958446329857,rumour,False,27,1,50.15
germanwings-crash-all-rnr-threads,rumours,581264214809022464,rumour,False,21,1,130.76666666666668
germanwings-crash-all-rnr-threads,rumours,581274406804025344,rumour,False,11,1,570.5166666666667
germanwings-crash-all-rnr-threads,rumours,581287108607811584,rumour,False,27,1,2106.65
germanwings-crash-all-rnr-threads,rumours,581287562947395584,rumour,False,28,1,354.93333333333334
germanwings-crash-all-rnr-threads,rumours,581287795991302144,rumour,False,17,1,266.68333333333334
germanwings-crash-all-rnr-threads,rumours,581288928646340608,rumour,False,22,1,2454.0833333333335
germanwings-crash-all-rnr-threads,rumours,581290271997968384,rumour,False,26,1,3693.4333333333334
germanwings-crash-all-rnr-threads,rumours,581291208506376192,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,581293286268129280,rumour,False,21,1,641.7
germanwings-crash-all-rnr-threads,rumours,581293685041557504,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,581295858898989056,rumour,False,24,1,383.1166666666667
germanwings-crash-all-rnr-threads,rumours,581296960830881792,rumour,False,25,1,285.28333333333336
germanwings-crash-all-rnr-threads,rumours,581299253743501312,rumour,False,9,1,1540.7833333333333
germanwings-crash-all-rnr-threads,rumours,581299354431987712,rumour,False,3,1,114.8
germanwings-crash-all-rnr-threads,rumours,581300992194572288,rumour,False,7,1,3782.616666666667
germanwings-crash-all-rnr-threads,rumours,581301262269829120,rumour,False,24,1,1043.7666666666667
germanwings-crash-all-rnr-threads,rumours,581301336085553152,rumour,False,17,1,4615.916666666667
germanwings-crash-all-rnr-threads,rumours,581302544116379648,rumour,False,22,1,1329.15
germanwings-crash-all-rnr-threads,rumours,581303832895885312,rumour,False,5,1,660.5833333333334
germanwings-crash-all-rnr-threads,rumours,581303989406314496,rumour,False,14,1,4087.3166666666666
germanwings-crash-all-rnr-threads,rumours,581307361857392642,rumour,False,29,1,1904.7
germanwings-crash-all-rnr-threads,rumours,581314363644121088,rumour,False,20,1,51.483333333333334
germanwings-crash-all-rnr-threads,rumours,581315281630318593,rumour,False,21,1,523.4166666666666
germanwings-crash-all-rnr-threads,rumours,581317224096387072,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,581335535832039424,rumour,False,11,1,91.0
germanwings-crash-all-rnr-threads,rumours,581357303405813760,rumour,False,1,1,0.0
germanwings-crash-all-rnr-threads,rumours,581359544682614784,rumour,False,20,1,52.85
germanwings-crash-all-rnr-threads,rumours,581377529124130816,rumour,False,4,1,2673.1666666666665
germanwings-crash-all-rnr-threads,rumours,581386094337474560,rumour,False,12,1,3256.016666666667
germanwings-crash-all-rnr-threads,rumours,581386155083620352,rumour,False,10,1,73.46666666666667
germanwings-crash-all-rnr-threads,rumours,581387966125248512,rumour,False,7,1,360.0833333333333
germanwings-crash-all-rnr-threads,rumours,581394092648710144,rumour,False,13,1,245.6
germanwings-crash-all-rnr-threads,rumours,581404604677660673,rumour,False,23,1,857.4
germanwings-crash-all-rnr-threads,rumours,581405344288608256,rumour,False,6,1,699.8833333333333
germanwings-crash-all-rnr-threads,rumours,581409613913804800,rumour,False,26,1,1363.7166666666667
germanwings-crash-all-rnr-threads,rumours,581411131547320321,rumour,False,18,1,763.2666666666667
germanwings-crash-all-rnr-threads,rumours,581437061363675136,rumour,False,12,1,2111.05
germanwings-crash-all-rnr-threads,rumours,581450117972144128,rumour,False,33,1,685.9666666666667
germanwings-crash-all-rnr-threads,rumours,581460720900050945,rumour,False,23,1,320.31666666666666
germanwings-crash-all-rnr-threads,rumours,581473088249958400,rumour,False,8,1,131.55
germanwings-crash-all-rnr-threads,rumours,581479017770979329,rumour,False,21,1,317.8833333333333
germanwings-crash-all-rnr-threads,rumours,581546828954411008,rumour,False,27,1,1103.5
germanwings-crash-all-rnr-threads,rumours,581550667753504768,rumour,False,30,1,1716.0666666666666
germanwings-crash-all-rnr-threads,non-rumours,580319983676313601,unclear,,4,1,22.866666666666667
germanwings-crash-all-rnr-threads,non-rumours,580321203757387776,nonrumour,,2,1,12.55
germanwings-crash-all-rnr-threads,non-rumours,580322026029654018,nonrumour,,2,1,41.78333333333333
germanwings-crash-all-rnr-threads,non-rumours,580322102307373056,nonrumour,,4,1,126.96666666666667
germanwings-crash-all-rnr-threads,non-rumours,580322332348190720,nonrumour,,16,1,3049.75
germanwings-crash-all-rnr-threads,non-rumours,580322653472493569,nonrumour,,2,1,14.233333333333333
germanwings-crash-all-rnr-threads,non-rumours,580323152103911424,nonrumour,,4,1,5.233333333333333
germanwings-crash-all-rnr-threads,non-rumours,580323498905702400,nonrumour,,24,1,90.13333333333334
germanwings-crash-all-rnr-threads,non-rumours,580323877429112832,nonrumour,,4,1,697.3166666666667
germanwings-crash-all-rnr-threads,non-rumours,580323946899214336,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580323992843718656,nonrumour,,6,1,122.75
germanwings-crash-all-rnr-threads,non-rumours,580324338865430528,nonrumour,,18,1,240.26666666666668
germanwings-crash-all-rnr-threads,non-rumours,580324804403818496,nonrumour,,18,1,251.28333333333333
germanwings-crash-all-rnr-threads,non-rumours,580324933525467136,nonrumour,,2,1,39.03333333333333
germanwings-crash-all-rnr-threads,non-rumours,580325243631321088,nonrumour,,4,1,4.983333333333333
germanwings-crash-all-rnr-threads,non-rumours,580325486477357056,nonrumour,,18,1,213.26666666666668
germanwings-crash-all-rnr-threads,non-rumours,580326370640818176,nonrumour,,35,1,61.03333333333333
germanwings-crash-all-rnr-threads,non-rumours,580326744357515264,nonrumour,,29,1,128.51666666666668
germanwings-crash-all-rnr-threads,non-rumours,580326978546495488,nonrumour,,21,1,43.13333333333333
germanwings-crash-all-rnr-threads,non-rumours,580327058158551041,nonrumour,,13,1,515.0833333333334
germanwings-crash-all-rnr-threads,non-rumours,580327418084364288,nonrumour,,2,1,1556.2166666666667
germanwings-crash-all-rnr-threads,non-rumours,580327576218046464,nonrumour,,16,1,318.28333333333336
germanwings-crash-all-rnr-threads,non-rumours,580327611760545792,nonrumour,,13,1,621.9333333333333
germanwings-crash-all-rnr-threads,non-rumours,580327625626927104,nonrumour,,9,1,1537.0666666666666
germanwings-crash-all-rnr-threads,non-rumours,580327960638521344,nonrumour,,4,1,617.3
germanwings-crash-all-rnr-threads,non-rumours,580328000400564225,nonrumour,,7,1,42.68333333333333
germanwings-crash-all-rnr-threads,non-rumours,580328029852856320,nonrumour,,9,1,2586.5833333333335
germanwings-crash-all-rnr-threads,non-rumours,580328132932022272,nonrumour,,5,1,16.45
germanwings-crash-all-rnr-threads,non-rumours,580328198564651008,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580328297462140928,nonrumour,,3,1,13.983333333333333
germanwings-crash-all-rnr-threads,non-rumours,580328302939889664,nonrumour,,3,1,2723.95
germanwings-crash-all-rnr-threads,non-rumours,580328463585841153,nonrumour,,4,1,36.05
germanwings-crash-all-rnr-threads,non-rumours,580328535790907392,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580328565255852032,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580328582993616896,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580328708675887104,nonrumour,,3,1,260.15
germanwings-crash-all-rnr-threads,non-rumours,580328848774045696,nonrumour,,2,1,3.6666666666666665
germanwings-crash-all-rnr-threads,non-rumours,580329096024047616,nonrumour,,14,1,285.51666666666665
germanwings-crash-all-rnr-threads,non-rumours,580329111064686592,nonrumour,,10,1,258.65
germanwings-crash-all-rnr-threads,non-rumours,580329153553141760,nonrumour,,4,1,13.45
germanwings-crash-all-rnr-threads,non-rumours,580329206158127104,nonrumour,,5,1,20.183333333333334
germanwings-crash-all-rnr-threads,non-rumours,580329219646988289,nonrumour,,5,1,37.46666666666667
germanwings-crash-all-rnr-threads,non-rumours,580329265251536896,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580329747416113152,nonrumour,,2,1,1.9
germanwings-crash-all-rnr-threads,non-rumours,580329796527366144,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580329935601958912,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580329937573302272,nonrumour,,3,1,1.5833333333333333
germanwings-crash-all-rnr-threads,non-rumours,580330064384028673,nonrumour,,5,1,1798.6833333333334
germanwings-crash-all-rnr-threads,non-rumours,580330078682353665,nonrumour,,3,1,7.316666666666666
germanwings-crash-all-rnr-threads,non-rumours,580330104846475264,nonrumour,,7,1,792.3333333333334
germanwings-crash-all-rnr-threads,non-rumours,580330161725255681,nonrumour,,1,1,0.0
germanwings-crash-all-rnr-threads,non-rumours,580330362070540288,nonrumour,,2,1,12.883333333333333
germanwings-crash-all-rnr-threads,non-rumours,580330441854435328,nonrumour,,11,1,59.75
germanwings-crash-all-rnr-threads,non-rumours,580330454869512192,nonrumour,,3,1,12.333333333333334
germanwings-crash-all-rnr-threads,non-rumours,580330560331091968,nonrumour,,6,1,14.2
